Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
b13d1ddc-4cc8-4b99-a4af-cb0c0c6f605a,1977-09-28,,999-92-5238,S99958686,X30352014X,Ms.,Bobbie849,Boyer713,,,S,white,nonhispanic,F,Stow  Massachusetts  US,776 Franecki Port,Waltham,Massachusetts,Middlesex County,02472,42.429021932143996,-71.28146732169488,904760.38,5557.759999999999
b2888f4d-5623-43c7-b010-3678e2f4f82a,1992-01-22,,999-23-2047,S99912418,X27987801X,Mrs.,Lula998,Schulist381,,Terry864,M,white,nonhispanic,F,Easton  Massachusetts  US,1041 Jacobs Way,Haverhill,Massachusetts,Essex County,,42.81387542633375,-71.18164282603203,583480.4,4017.0799999999995
b58731cc-2d8b-4c2d-b327-4cab771af3ef,1970-05-16,,999-90-2484,S99978036,X78170348X,Mrs.,Isabel214,Lucio648,,Carvajal694,M,white,hispanic,F,Santiago  Santiago Province  CL,335 Morar Highlands Apt 75,Fall River,Massachusetts,Bristol County,02720,41.68768444527544,-71.0557687821624,987310.04,14166.009999999997
b87254fa-724d-4a80-8ac7-ca3c528d6e90,1969-03-04,,999-47-3151,S99916065,X82763775X,Mrs.,Adell482,Mosciski958,,Jacobs452,M,asian,nonhispanic,F,Holyoke  Massachusetts  US,426 Harvey Knoll,Wilmington,Massachusetts,Middlesex County,,42.55908840947813,-71.1987355964348,1075485.03,15191.06
ba190ea7-9318-4b89-a17a-907a71ef24fa,1923-05-15,2017-05-18,999-23-2661,S99958066,X11115976X,Mrs.,Etta748,Adams676,,McLaughlin530,M,white,nonhispanic,F,Lynn  Massachusetts  US,280 Wiegand Avenue,West Springfield,Massachusetts,Hampden County,,42.15130575303953,-72.6794484091406,1519514.57,34660.11
ba756dea-d446-44aa-a3cd-304fcb047bee,1943-02-21,,999-23-1775,S99932582,X33965515X,Mrs.,Bao544,Gutmann970,,Rowe323,M,white,nonhispanic,F,Amherst  Massachusetts  US,647 Tromp Path Unit 6,Boston,Massachusetts,Suffolk County,02113,42.30461724224198,-71.12031341543009,1473712.49,13129.019999999999
bc7b7bdb-c9cb-4d48-b5f3-da873de93a22,1971-03-19,,999-47-2780,S99968702,X78670564X,Mrs.,Merrill415,Wilderman619,,Tromp100,M,asian,nonhispanic,F,Beijing  Beijing Municipality  CN,809 Shanahan Bypass Unit 77,Rutland,Massachusetts,Worcester County,,42.39074181678582,-71.98002290616017,493796.75,3445.4799999999996
be33d994-f841-40a4-9410-66555cf90fed,1969-02-11,,999-62-9791,S99972649,X64212036X,Mrs.,Arnetta705,Schumm995,,Rolfson709,M,white,nonhispanic,F,Millis  Massachusetts  US,777 Sanford Fort Suite 96,Reading,Massachusetts,Middlesex County,01801,42.56115558382807,-71.06736074291884,1027698.46,18168.219999999998
bfb101aa-8d36-422b-8e5c-b7275d279de0,1958-05-07,,999-18-2382,S99989268,X58347333X,Mr.,Teodoro374,Dooley940,,,M,white,nonhispanic,M,Tewksbury  Massachusetts  US,801 Block Lane Apt 35,Boston,Massachusetts,Suffolk County,02128,42.31856782193873,-71.12492567540562,1272094.65,5267.759999999999
c1a6f986-01c4-4581-ba74-bf22d28f8ace,1914-09-05,1984-03-28,999-33-1917,S99953225,X34546171X,Mrs.,Telma919,Morissette863,,Gerlach374,M,white,nonhispanic,F,Weston  Massachusetts  US,726 Hermiston Center,Norwood,Massachusetts,Norfolk County,,42.14361422470023,-71.21750472940579,1321264.9,22242.37
c1de8dc8-87e2-4016-8b95-fdc64c3bc78d,1923-05-15,,999-87-1248,S99968943,X27186908X,Ms.,Francisca486,Turner526,,,S,white,nonhispanic,F,Greenfield  Massachusetts  US,528 Swift Run Apt 95,West Springfield,Massachusetts,Hampden County,,42.099935662806516,-72.60703843441286,1452293.35,18500.749999999996
c4790199-5f06-4622-932a-1664a684d670,2000-09-19,,999-91-5933,S99985044,,Ms.,Tora746,Hammes673,,,,white,nonhispanic,F,Everett  Massachusetts  US,806 West Club Unit 50,Beverly,Massachusetts,Essex County,,42.605387421776776,-70.79548490146477,404108.88,2938.92
c563f50c-54a9-4b37-9028-bff3db7e3e27,1997-12-14,2017-11-24,999-23-1726,S99967213,,Mr.,Reid278,Von197,,,,white,nonhispanic,M,Medford  Massachusetts  US,546 Kuhlman Mission,Lynn,Massachusetts,Essex County,01940,42.43797423511169,-71.03524571780106,432035.35000000003,2502.2799999999997
c5d6bdfa-5554-4927-8fa8-794e5514cb56,1978-10-26,,999-42-1582,S99912021,X572354X,Mr.,Edmundo94,Romaguera67,,,M,white,nonhispanic,M,Chelsea  Massachusetts  US,1065 Hackett Ville Suite 4,Gloucester,Massachusetts,Essex County,01930,42.58996468923887,-70.67929431030888,857055.38,6102.559999999999
c844d8ac-d5bf-45eb-b8cf-84327c9a4e97,1965-07-08,,999-43-1836,S99911853,X60743162X,Mrs.,Dannette613,Bartoletti50,,Murray856,M,white,nonhispanic,F,Hudson  Massachusetts  US,152 Heller Wynd Apt 16,Holyoke,Massachusetts,Hampden County,01040,42.17012869663392,-72.64125400364453,1144444.29,17489.929999999997
c9942738-49f3-4459-818f-8da20072ff76,1935-10-27,,999-51-8991,S99943659,X35254406X,Mr.,Reginald96,Kunze215,,,M,white,nonhispanic,M,Swampscott  Massachusetts  US,200 Jaskolski Annex,Arlington,Massachusetts,Middlesex County,02474,42.406609350424894,-71.19983799791,1412705.08,15725.5
ca4bcd9a-99f3-4789-aba5-024fc199ac9c,1985-06-09,,999-40-1437,S99939437,X71179619X,Mr.,Art115,Schinner682,,,M,white,nonhispanic,M,Lincoln  Massachusetts  US,559 Beier Club Suite 49,Scituate,Massachusetts,Plymouth County,,42.224273443642645,-70.74077397474272,740122.39,4807.0
ca8803ac-66ef-4895-a8c4-290313fcee6f,1980-05-06,,999-49-8670,S99952852,X444716X,Ms.,Rowena386,Borer986,,,S,white,nonhispanic,F,Rockland  Massachusetts  US,825 Waters Landing,Somerville,Massachusetts,Middlesex County,02143,42.41364277918324,-71.10183634931163,876959.51,31706.23
cad44a83-848c-4019-a175-291a150b9d05,1971-02-23,,999-59-1066,S99977958,X42955785X,Mrs.,Patrice780,Hills818,PhD,Watsica258,M,black,nonhispanic,F,Ashland  Massachusetts  US,409 Tremblay Fort Suite 92,Needham,Massachusetts,Norfolk County,02494,42.28287023232171,-71.27268588682404,1125499.22,10109.889999999998
ccbd3a61-50ff-4f6f-8d64-8105c3fc54cf,1981-09-03,,999-68-8570,S99929677,X70211797X,Mr.,Jamel269,Turner526,,,M,white,hispanic,M,Duxbury  Massachusetts  US,677 Hills Flat Apt 15,Boston,Massachusetts,Suffolk County,,42.33633573504204,-71.07191689678216,808765.24,8690.639999999998
d10ef59e-2231-467e-bbd0-c76c73f04f95,1988-03-22,,999-91-1484,S99974679,X28708535X,Mrs.,Sixta311,Wyman904,,Pfannerstill264,M,white,nonhispanic,F,Danvers  Massachusetts  US,836 McClure Row,Hanover,Massachusetts,Plymouth County,,42.12048540043063,-70.89678992011116,666064.74,3450.4399999999996
d286528e-a39a-4c04-8545-5e648f781052,1974-04-25,,999-72-6418,S99924001,X17879337X,Mrs.,Scottie437,Koss676,,Witting912,M,black,nonhispanic,F,Worcester  Massachusetts  US,474 Hettinger Arcade,Hamilton,Massachusetts,Essex County,,42.60556595208804,-70.89170392731684,890218.58,7506.6799999999985
d2f15935-a7c8-460e-add0-a1d39c4cc584,2001-11-12,,999-36-2124,S99911573,,Ms.,Karyn217,Ullrich385,,,,white,nonhispanic,F,Southborough  Massachusetts  US,928 Metz Rest Unit 53,Somerville,Massachusetts,Middlesex County,02145,42.422822269930016,-71.13445328896383,382204.52,3086.3999999999996
d317663c-f8b8-47a7-915f-e3e68d1214cc,1995-06-04,,999-13-6393,S99924211,X318769X,Mr.,Anton902,O'Kon634,,,,white,nonhispanic,M,Chelsea  Massachusetts  US,687 Nolan Haven,Southwick,Massachusetts,Hampden County,,42.019348338729436,-72.76789808020426,512630.33,2717.24
d49f748f-928d-40e8-92c8-73e4c5679711,1967-06-14,,999-15-5162,S99979086,X15362198X,Mr.,Wesley533,Rau926,,,S,white,nonhispanic,M,Chicopee  Massachusetts  US,788 Wilderman Vale,New Bedford,Massachusetts,Bristol County,,41.651828069867825,-70.98799740134385,1096170.87,5593.5599999999995
d4adfa2e-89ba-4ae6-9770-ef5a7ec4173a,1961-11-08,2016-01-30,999-36-1067,S99973066,X67632287X,Mrs.,Tabetha269,Predovic534,,Schuster709,M,white,nonhispanic,F,Boston  Massachusetts  US,956 Bernhard Vale Apt 89,Hatfield,Massachusetts,Hampshire County,,42.332166371874514,-72.61087308891254,1469460.53,11355.479999999998
d6a2da1f-ef65-4292-b637-8a0d6ac9b3ec,1939-04-01,,999-94-5198,S99932978,X73086791X,Mr.,Cleveland582,Mayer370,,,M,white,nonhispanic,M,Groton  Massachusetts  US,774 Kuhlman Green,Fitchburg,Massachusetts,Worcester County,01420,42.59176966614639,-71.84865096015466,1389079.52,13768.16
d8b07feb-551d-4b3c-9733-c468b8104f0c,1951-04-05,2015-10-28,999-81-2328,S99947671,X28307889X,Mrs.,Siobhan540,Walker122,JD,Batz141,M,white,nonhispanic,F,Boston  Massachusetts  US,791 Senger Parade Suite 30,Barnstable,Massachusetts,Barnstable County,02635,41.6852499525484,-70.35222939790243,1529172.57,11114.599999999999
d9f90c91-2e37-40ca-a574-89b33a120d16,1976-03-23,,999-93-7358,S99953686,X66050344X,Mrs.,Verdie59,Williamson769,,Price929,M,white,nonhispanic,F,Belchertown  Massachusetts  US,1028 Gulgowski Center Apt 54,Lawrence,Massachusetts,Essex County,01840,42.64616075675013,-71.12580046967778,1055659.51,7730.709999999999
dac134fa-7f57-4211-923a-e943a5c11d93,1969-02-26,,999-44-6609,S99925838,X44037088X,Mr.,Ted955,Howell947,,,M,white,nonhispanic,M,Boston  Massachusetts  US,182 Donnelly Parade,Easton,Massachusetts,Bristol County,,42.04152324054513,-71.14408124821426,1091314.04,4413.719999999999
db0664e9-0545-4d45-ab47-a5a0ef52da0d,1994-12-25,,999-13-9982,S99974566,X62794246X,Mr.,Marcelo725,Skiles927,,,,white,nonhispanic,M,Malden  Massachusetts  US,527 Sanford Ville Suite 6,Everett,Massachusetts,Middlesex County,02149,42.45295566162455,-71.07431934758517,521283.91000000003,2895.56
dd0feb0d-607b-4d38-887e-657586bc28a3,1962-07-10,,999-34-5113,S99929042,X26136855X,Mrs.,Mercedes82,Agosto501,,Reséndez908,M,black,hispanic,F,Tegucigalpa  Francisco Morazán  HN,542 Terry Well,Boston,Massachusetts,Suffolk County,02210,42.37808716269792,-71.08309544642323,1260671.68,9023.079999999998
dda6a788-814a-48f2-8ebe-bc57e4cefd92,1942-07-23,2003-02-15,999-32-4761,S99989957,X17462476X,Mrs.,Paulene52,McCullough561,,Ritchie586,M,white,nonhispanic,F,Tewksbury  Massachusetts  US,1093 Kunde Green,Cambridge,Massachusetts,Middlesex County,02140,42.379708577638134,-71.06945501754468,1223442.04,9230.639999999998
e033651a-9391-4ca7-abe5-3823b60a12d9,1937-02-17,,999-77-5341,S99911663,X5689461X,Ms.,Shaunte610,Franecki195,,,S,white,nonhispanic,F,Ashland  Massachusetts  US,430 Ondricka Track Suite 83,Concord,Massachusetts,Middlesex County,,42.4602026566285,-71.39401579356566,1432946.24,19505.399999999998
e061409e-4b85-4ec1-b1f7-02677d51f763,1997-09-11,,999-32-2366,S99995098,X50396137X,Ms.,Tabetha269,O'Hara248,,,,white,nonhispanic,F,Auburn  Massachusetts  US,1080 Sawayn Gateway Suite 9,Framingham,Massachusetts,Middlesex County,01701,42.322481901594394,-71.40032560558313,548793.2,9322.69
e1146189-55f3-4bad-9ee3-beca009d27a5,1972-03-16,,999-41-2437,S99956039,X26815049X,Mr.,Cruz300,O'Keefe54,,,M,white,nonhispanic,M,Worcester  Massachusetts  US,1044 Daniel Byway,Boston,Massachusetts,Suffolk County,02203,42.26991720232087,-71.12555342181666,997319.28,4905.32
e1b30dc8-2618-42c1-a3f8-9c2d8ac49c5f,1917-05-07,1977-12-30,999-43-1809,S99963346,X21574624X,Mr.,Hai304,Bartell116,,,S,white,nonhispanic,M,Woburn  Massachusetts  US,594 Doyle Quay,Newburyport,Massachusetts,Essex County,01950,42.72479941938905,-70.8060572406931,1517661.1900000002,6784.079999999999
e3386a13-d652-45fe-abd9-f01d1b023e6f,1965-10-19,,999-36-5986,S99991271,X71898457X,Ms.,Tomeka87,Gaylord332,,,S,white,nonhispanic,F,Lowell  Massachusetts  US,578 Welch Trace Unit 19,Bridgewater,Massachusetts,Plymouth County,,41.92771513075542,-70.99374196929969,1225181.88,6315.2
e4f1bd35-93ae-418b-b8cf-d39c3fbb069c,1957-02-25,,999-66-4231,S99983425,X1708221X,Ms.,Raye931,Wunsch504,,,S,white,nonhispanic,F,Arlington  Massachusetts  US,585 Greenfelder Camp,Quincy,Massachusetts,Norfolk County,02169,42.266511451175816,-70.95648012153919,1551125.51,11583.439999999999
e5b763ef-2b9f-4c7d-8dbd-1a8ffad0d649,1964-02-07,,999-41-6503,S99955008,X71907102X,Ms.,Williemae619,Daniel959,,,S,white,hispanic,F,Lynn  Massachusetts  US,969 Rosenbaum Track,Palmer,Massachusetts,Hampden County,01095,42.08664991652326,-72.30657366803703,1292092.94,14365.099999999999
e5ed8098-6c35-447e-b216-8f5642ab01a8,1946-02-13,,999-41-4351,S99921400,X39203831X,Mrs.,Naida467,Raynor401,,Haley279,M,white,nonhispanic,F,Georgetown  Massachusetts  US,137 Quigley Highlands Unit 94,Brockton,Massachusetts,Plymouth County,02301,42.08462849052339,-70.91808452307437,1064191.4100000001,9439.689999999999
e8ae3951-69d1-4257-a22b-ed03327260d7,1995-06-29,,999-72-7444,S99913253,X35061185X,Mr.,Jessie665,Hegmann834,,,,black,nonhispanic,M,Westborough  Massachusetts  US,982 Mueller Rue,Chelsea,Massachusetts,Suffolk County,02151,42.394747327406954,-71.08092481508541,521662.09,3780.4399999999996
e974e5c3-9b22-41f2-b3a3-c12848f29a73,1922-02-14,2016-04-17,999-40-9174,S99950579,X27596354X,Mrs.,Ramona980,Alcaraz418,,Vázquez552,M,asian,hispanic,F,Port-au-Prince  Haiti  HT,932 Hoppe Camp Unit 1,Cambridge,Massachusetts,Middlesex County,02140,42.32956821377,-71.06557507140965,1399151.49,28678.46
eaa47c11-c363-48a2-b6d6-7382de05bec5,1943-12-20,,999-86-6932,S99916404,X51185382X,Mr.,Teodoro374,Bednar518,,,M,white,nonhispanic,M,Boxborough  Massachusetts  US,996 McClure Flat,Harwich,Massachusetts,Barnstable County,,41.742772323882086,-70.0865125265607,1372008.98,7591.719999999999
eabd08f9-513a-40a9-8932-d7e166b9941a,1981-10-10,,999-15-4418,S99910574,X69522263X,Mrs.,Julienne688,Parker433,,Wisoky380,M,white,nonhispanic,F,Dracut  Massachusetts  US,823 Wolf Harbor Unit 4,Fairhaven,Massachusetts,Bristol County,,41.654357907334756,-70.836481266277,792113.91,7944.999999999998
eabfe6f1-0b13-43b2-9b6e-291363b2f856,1937-04-27,2018-05-09,999-86-9597,S99934860,X40355437X,Mrs.,Cortney940,Lowe577,,Will178,M,white,nonhispanic,F,Cambridge  Massachusetts  US,458 Streich Street,Lunenburg,Massachusetts,Worcester County,01462,42.53788108011311,-71.72079110266978,1437012.87,22519.379999999994
eb17a151-7936-4b4b-a492-8c1ba9d1cc3b,1950-02-28,1996-10-02,999-96-4102,S99961965,X37998850X,Mr.,Benjamin360,Ortiz186,,,M,white,nonhispanic,M,Burlington  Massachusetts  US,820 Willms Mews,Stow,Massachusetts,Middlesex County,,42.42786935184697,-71.51841477201583,963410.37,3293.72
ecd32edf-a122-4d6b-a180-b84367bb726a,1939-06-22,2014-01-01,999-61-2076,S99976219,X52578889X,Mr.,Elmo857,Hackett68,,,M,white,nonhispanic,M,Shrewsbury  Massachusetts  US,180 Powlowski Row Suite 56,Framingham,Massachusetts,Middlesex County,,42.3483955249937,-71.44923851141426,1378418.35,16976.600000000002
ed55adb7-3395-4c69-a0b8-b85936c1731c,1977-12-10,,999-13-6445,S99964407,X11904300X,Ms.,Rudy520,Baumbach677,,,S,white,nonhispanic,F,Wrentham  Massachusetts  US,682 Tromp Boulevard,Worcester,Massachusetts,Worcester County,01606,42.21422615817189,-71.83221686253611,956898.95,7960.879999999998
ed965dc3-2f77-4277-8684-b044a57a962b,1984-09-14,,999-61-8030,S99928444,X70096367X,Mr.,Homer307,Mayer370,,,M,white,nonhispanic,M,Wareham  Massachusetts  US,460 Moen Neck Unit 72,Gloucester,Massachusetts,Essex County,01930,42.669539489191926,-70.69016958096938,733727.71,2759.68
ef0e5433-6dab-4608-86e4-5b2fb9647d2d,1977-04-08,,999-30-4653,S99924447,X19862675X,Mrs.,Danyelle408,Hodkiewicz467,,Bergstrom287,M,white,nonhispanic,F,Pittsfield  Massachusetts  US,857 Moen Common Suite 59,Yarmouth,Massachusetts,Barnstable County,,41.68922151276377,-70.27219385155014,959700.97,6590.999999999999
f0f6572b-1588-4828-bb8b-e3148692e536,1978-09-13,,999-60-5329,S99986520,X59601309X,Mr.,Barney639,Huels583,,,S,white,nonhispanic,M,Gloucester  Massachusetts  US,676 Hirthe Mews Unit 69,Lowell,Massachusetts,Middlesex County,01852,42.63177521103531,-71.31464749898872,882145.9299999999,9114.759999999998
f1728f28-ef0c-4342-9216-a4a4e8375961,1987-01-13,,999-82-3062,S99924959,X4991495X,Ms.,Scott935,MacGyver246,,,S,white,nonhispanic,F,Palermo  Sicily  IT,374 Treutel View,Carlisle,Massachusetts,Middlesex County,,42.57454666851619,-71.35503962000654,757582.97,8576.769999999999
f186b9f3-8c70-4bbc-8335-4bb2ccca0a3c,1995-02-14,,999-75-2260,S99943654,X69505651X,Ms.,Tanisha724,Schmidt332,,,,white,nonhispanic,F,Haverhill  Massachusetts  US,905 Batz Avenue,Boston,Massachusetts,Suffolk County,02215,42.318194074874015,-71.09588519235254,506472.1,4364.5599999999995
f1e270bf-45bd-481b-938f-0aed25ddbed3,1992-10-05,,999-24-5753,S99957248,X73526709X,Mrs.,Earleen680,Huels583,,Kulas532,M,white,nonhispanic,F,Mattapoisett  Massachusetts  US,290 Heidenreich Lodge,North Attleborough,Massachusetts,Bristol County,,41.9852901247604,-71.3428650643273,558180.82,2726.3999999999996
f1e65288-3df1-4bb4-b67e-b41d6f1385a2,1927-06-30,1988-06-27,999-56-6027,S99935994,X45518558X,Mrs.,Sharita792,Osinski784,,Aufderhar910,M,white,nonhispanic,F,Marlborough  Massachusetts  US,461 Turner Wall,North Adams,Massachusetts,Berkshire County,01247,42.70716029174708,-73.16767366137681,1389877.65,11129.719999999998
f25be418-dc57-4c06-855c-b0e6315e4189,1966-03-16,,999-56-8425,S99960780,X36011830X,Ms.,Dannielle300,Cormier289,,,S,white,nonhispanic,F,Springfield  Massachusetts  US,884 Volkman Glen,Westfield,Massachusetts,Hampden County,01086,42.17105953499847,-72.80333755183413,625541.72,6267.719999999999
f4b626d3-6a08-4041-a726-c3d6305fabf3,1998-02-15,,999-63-5949,S99928958,X83375979X,Mr.,Daron260,Emard19,,,,white,nonhispanic,M,Fall River  Massachusetts  US,180 Reynolds Run Suite 94,Williamsburg,Massachusetts,Hampshire County,,42.449344189211274,-72.69346812909541,458252.94,3203.04
f5770761-ebcf-49ff-883a-b8040926f9a2,1984-04-16,,999-73-5061,S99933367,X61484212X,Mrs.,Carolina179,Stiedemann542,,Osinski784,M,white,nonhispanic,F,Sharon  Massachusetts  US,1024 Bayer Corner,Arlington,Massachusetts,Middlesex County,02474,42.38815890864754,-71.13230984128695,231896.16,3188.6099999999997
f64742bf-8cac-4780-ae38-3e6781e0d008,1986-12-27,,999-52-8024,S99912324,X34571000X,Mr.,Josiah310,Stokes453,,,M,white,nonhispanic,M,Attleboro  Massachusetts  US,718 Bailey Wall,Reading,Massachusetts,Middlesex County,,42.534819856706434,-71.0765786491374,689887.12,4217.08
f8f79900-d474-43e5-8b45-ef83fd7ab547,1992-06-27,,999-73-5900,S99920147,X68423755X,Mrs.,Clorinda310,Williamson769,,Lebsack687,M,white,nonhispanic,F,Newton  Massachusetts  US,319 McKenzie Bypass Unit 36,Milton,Massachusetts,Norfolk County,,42.27197070148121,-71.12590884006238,595909.17,8968.239999999998
f9149e25-1799-44bf-a5aa-449b41161345,1981-05-26,,999-16-7133,S99912967,X38833568X,Mrs.,Valrie435,Mertz280,,Hauck852,M,white,hispanic,F,Wellesley  Massachusetts  US,939 Gutmann Alley,Cambridge,Massachusetts,Middlesex County,02138,42.3980141047666,-71.04818241067137,825368.39,23877.659999999996
f9b8f463-595a-49c5-8c5a-18ec493301fb,1959-04-03,,999-15-2384,S99975287,X85217380X,Mrs.,Randa356,Braun514,,Metz686,M,white,nonhispanic,F,Westford  Massachusetts  US,362 Corkery Gate Suite 33,Pittsfield,Massachusetts,Berkshire County,01201,42.41793330609205,-73.31132002497094,1297941.78,19633.299999999996
fa1b3cf1-5443-48c4-b663-ca38914a0e91,1946-12-07,,999-29-4506,S99981162,X62914440X,Ms.,Taisha184,Balistreri607,,,S,white,nonhispanic,F,Burlington  Massachusetts  US,375 Hammes Branch,Cambridge,Massachusetts,Middlesex County,02140,42.35915979180199,-71.12518222229,1357207.47,12388.759999999998
fa7dfb15-98af-4a78-8c9c-228dacf90153,1958-05-20,,999-58-8773,S99965069,X41095772X,Mr.,Weldon459,McGlynn426,,,M,white,nonhispanic,M,Gloucester  Massachusetts  US,472 Langworth Vista,Newton,Massachusetts,Middlesex County,02460,42.295456544728026,-71.17530267013483,1295801.2,6263.48
fc817953-cc8b-45db-9c85-7c0ced8fa90d,1914-09-05,,999-72-8988,S99919344,X80016509X,Mrs.,Oneida64,Nicolas769,,MacGyver246,M,white,nonhispanic,F,Worcester  Massachusetts  US,163 Schulist Crossing,Norwood,Massachusetts,Norfolk County,02090,42.233959510728816,-71.24522427276032,1510158.34,26565.649999999998
fca3178e-fb68-41c3-8598-702d3ca68b96,1914-09-05,1990-03-17,999-48-3257,S99949673,X25242364X,Mrs.,Shira43,Bruen238,,Jacobi462,M,white,nonhispanic,F,Springfield  Massachusetts  US,537 Boehm Course,Norwood,Massachusetts,Norfolk County,02062,42.16714610945493,-71.23546103514177,1375833.47,13156.999999999998
fd0b3930-9d0a-45e4-a63f-deb872627381,1999-04-25,,999-64-3710,S99968040,X29336131X,Ms.,Janyce124,Schuster709,,,,white,nonhispanic,F,Chelmsford  Massachusetts  US,154 Halvorson Trailer Unit 68,South Hadley,Massachusetts,Hampshire County,,42.265624908476006,-72.6233837476532,436947.5,4118.759999999999
fd3be685-fa44-4ccd-836a-f4a47b2d4d34,1978-07-05,,999-93-4311,S99991973,X24841742X,Mr.,Augustine565,Bruen238,,,M,white,nonhispanic,M,Medway  Massachusetts  US,809 Armstrong Branch,Medford,Massachusetts,Middlesex County,02155,42.40293029265355,-71.08307240734266,872165.26,3651.2799999999997
fdb2a2ee-09c2-499b-b324-d998d5226f19,1946-09-23,,999-82-1193,S99974103,X28216901X,Mrs.,Shaun461,Graham902,,Bode78,M,white,nonhispanic,F,Dedham  Massachusetts  US,117 Hansen Approach Unit 84,Wilmington,Massachusetts,Middlesex County,01887,42.5844451888122,-71.16346173880649,1332583.33,10562.749999999998
ff6948b7-3d62-4bfc-bc7d-dbb6748ed0be,1977-06-27,,999-74-1098,S99920742,X61393763X,Mrs.,Kris249,Champlin946,,Buckridge80,M,white,nonhispanic,F,Millbury  Massachusetts  US,829 Gulgowski Knoll Unit 0,Fall River,Massachusetts,Bristol County,02720,41.702741083293354,-71.1602854804238,994509.38,16754.769999999997
