Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
b0794c22-a6f5-3708-9e91-770a26e6f56c,66e57e95-78f4-38b9-bd2e-20fadbc2e34a,Chelsie189 Weissnat378,F,GENERAL PRACTICE,503 ELECTRIC AVE,FITCHBURG,MA,01420-5371,42.601977000000005,-71.81586999999999,70
b08f34d7-3c08-35b9-a2ba-b823511ebc57,4861d01f-019c-3dac-a153-8334e50919f9,Houston994 Osinski784,M,GENERAL PRACTICE,81 HIGHLAND AVENUE,SALEM,MA,01970,42.50128,-70.897502,1616
b0eb4118-329e-3123-a7f4-6cdd80061a28,6040b2da-71a1-3d12-a777-427cbb929931,Hollis7 Farrell962,M,GENERAL PRACTICE,46 MAIN RD,MONTGOMERY,MA,01085-9522,42.220395,-72.834999,34
b10541e2-7c3a-3ded-b323-532320e213ab,b7175ab4-bde5-3848-891b-579bccb77c7c,Shaunte610 Bergstrom287,F,GENERAL PRACTICE,800 WASHINGTON STREET,BOSTON,MA,02111,42.33196,-71.020173,172
b274d84c-d063-3cec-a8f1-f85c9bf03bb9,7b76c6b3-c413-3293-914a-fcf8195f32bc,India495 Ruecker817,F,GENERAL PRACTICE,109 COMMERCIAL ST,MALDEN,MA,02148-5509,42.42938,-71.058706,161
b4007e11-bf1b-3bb9-a79c-c569839c29d8,2c3e6615-030f-35a7-aeb4-f32bbb83af26,Agustin437 Connelly992,M,GENERAL PRACTICE,150 BRYN MAWR AVE,AUBURN,MA,01501-1607,42.198708,-71.846006,45
b4f46f74-d553-3090-8e2e-4bc3ef403be3,a76bda1d-f42d-3046-b8c6-021f3db0a086,Colby655 Schowalter414,F,GENERAL PRACTICE,808 MAIN STREET,WALTHAM,MA,2451,42.3760766,-71.242893,49
b64885e2-54f1-32ec-8ab4-6d88718f92cb,afab4f90-7459-32ee-b0e2-8098e831667d,Chester802 Quigley282,M,GENERAL PRACTICE,21 MAIN ST,NORTH READING,MA,01864-2286,42.578222,-71.084398,59
b7d355fa-aeb1-3b3d-8aee-f1a9f7558e60,4b562cab-70a7-3a46-bb2c-a1d4b85fdba6,Evangelina20 Lueilwitz711,F,GENERAL PRACTICE,328 BROADWAY,CAMBRIDGE,MA,02139-1840,42.376043,-71.11868,69
b89ca568-e316-32c2-adfb-98d88fe4c678,592c7848-5619-3d11-b158-488fb330ee00,Sean831 Smith67,F,GENERAL PRACTICE,501 MAIN ST,DENNIS,MA,02638-1911,41.706123,-70.164823,28
b940ab22-9e40-34ca-b8dc-9a0b63baa6ed,d94c9186-7bed-3d24-88a2-d5bc92d92737,Anton902 Torp761,M,GENERAL PRACTICE,12 ARROW ST,CAMBRIDGE,MA,02138-5105,42.376043,-71.11868,33
ba4a3eb3-6faf-3124-b012-bb93f2f2e4f6,bf0bb03e-69c9-30f8-ae56-14913d5a71c5,Homero668 de Jesús414,M,GENERAL PRACTICE,12 CORSER ST,HOLYOKE,MA,01040-2227,42.211656,-72.642448,50
babd250d-392f-31bf-bc0d-dad46d25b299,261b14f5-39d7-37eb-a8b7-606014d8eff3,Venita81 Schroeder447,F,GENERAL PRACTICE,493 ESSEX ST,LAWRENCE,MA,01840-1241,42.700272999999996,-71.161357,59
baf65095-ac5e-3036-bdfd-f8a837b6d17d,09b12738-8d19-3f48-bb86-1f0f0d3b5117,Haley279 Stehr398,F,GENERAL PRACTICE,909 FORTUNE BLVD,MILFORD,MA,01757,42.158691999999995,-71.521419,38
bbfb2049-3e3d-303f-b991-055860308296,f1313c7d-3148-335b-adc3-337f15567b82,Benton624 Becker968,M,GENERAL PRACTICE,500 SALEM STREET,WILMINGTON,MA,1887,42.5805281,-71.1438654,42
bc4a87bc-6ea6-3cd2-b14e-14125337e950,b9b400f9-1c95-3d0e-b6e4-15d5d33304f9,Sheryll569 Rippin620,F,GENERAL PRACTICE,94 N ELM ST,WESTFIELD,MA,01085-1641,42.138838,-72.755911,44
bd8ee454-312d-3bb6-9d18-95f07366c516,6ffe62de-5d90-3cc7-be16-643a7496c817,Augustine565 Fisher429,M,GENERAL PRACTICE,601 AMHERST RD,SUNDERLAND,MA,01375-9466,42.466691,-72.546751,56
bdefd926-a523-3d06-b9bf-ebb7f7ea5543,8fbdc477-d05c-3d67-96f1-4fbf1b08102d,Abram53 Ebert178,M,GENERAL PRACTICE,191 ELM ST,SALISBURY,MA,01952-1814,42.844794,-70.841499,58
be1a82c3-3b9d-3951-9248-1ea10104f717,ad3a23c5-ee9b-361d-96ee-244364c9b63a,Juan88 Connelly992,M,GENERAL PRACTICE,7 KIMBALL LN E,LYNNFIELD,MA,01940-2617,42.534146,-71.038333,66
bed3c435-f246-33e1-b242-8cd58cb44d4e,06298d60-e0e0-32d1-b465-2455b92414b9,Dulce933 Schuppe920,F,GENERAL PRACTICE,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,42
c2781140-5422-315b-93a7-43c3af5ed193,686f49cf-d7d6-3368-b554-9483b0f9f1cf,Carlton317 Conroy74,M,GENERAL PRACTICE,72 WASHINGTON ST,TAUNTON,MA,02780-2470,41.903324,-71.094987,31
c3034192-efd5-3457-888f-1e76c90125fb,819ad437-19fa-36e7-86f3-54cacd35989d,Kurt412 Bogan287,M,GENERAL PRACTICE,57 PROSPECT ST,NANTUCKET,MA,02554-2799,41.293416,-70.10216899999999,70
c34ddc76-71c9-3d25-abaf-d325050bffe9,c8b25caa-eaf0-3f1a-a2b8-b2daa526618a,Jacquetta148 Jenkins714,F,GENERAL PRACTICE,24 MASSACHUSETTS AVE,LUNENBURG,MA,01462-1248,42.582607,-71.720464,277
c381c694-d45a-3cc1-a818-5b70c4511f7e,4bdaa4c2-c664-3089-aee2-7137abbad27f,Tiana543 Blick895,F,GENERAL PRACTICE,100 SOUTH STREET,SOUTHBRIDGE,MA,01550,42.059669,-72.03404,1413
c5990d8c-bdcd-356e-976f-b82848b7e09f,f95eebbf-70d7-385e-8e4c-748c79c6d644,Tiana543 Blick895,F,GENERAL PRACTICE,199 Main Street,Gloucester,MA,01930,42.613102,-70.66085,248
c61da802-abc8-3896-8b09-bc90662c66fb,5f5140f3-df3b-3af2-bc42-a671fc6a5a28,Rubén780 Perea353,M,GENERAL PRACTICE,17 N AVE,ROCKLAND,MA,02370-2123,42.129251000000004,-70.908736,97
c8432393-9a0f-342e-bc3b-922c7ff3eee3,a441cbca-6d65-33ff-980c-d8e58235b7e5,Jeramy610 Quigley282,M,GENERAL PRACTICE,67 SLADE'S FERRY BOULEVARD,SOMERSET,MA,02726-1220,41.738479,-71.165065,115
c8cd501a-8a63-3d1a-9f8b-c1d770232c6c,6f30e0bc-bef3-33e0-a1f3-400d919f7c59,Erna640 Hartmann983,F,GENERAL PRACTICE,23 VILLAGE INN RD,WESTMINSTER,MA,01473-1660,42.5546,-71.90544,71
c8f460bd-b5ff-3a39-ae39-b87d3fed7481,b6164b13-8df9-31e0-8412-f25d8860e21f,Lucio648 Zemlak964,M,GENERAL PRACTICE,85 W ST,WALPOLE,MA,02081-1844,42.146285999999996,-71.255604,65
c93b0a63-006f-3716-8a43-b8ae70557a9c,e1152059-6932-3ce8-a8e5-7d6fd5d86bd2,Sherril389 Marquardt819,F,GENERAL PRACTICE,850 SPRINGFIELD ST,FEEDING HILLS,MA,01030-2152,42.064731,-72.653477,37
c9b3c857-2e24-320c-a79a-87b8a60de63c,69176529-fd1f-3b3f-abce-a0a3626769eb,Suzette512 Monahan736,F,GENERAL PRACTICE,330 MOUNT AUBURN STREET,CAMBRIDGE,MA,02138,42.375967,-71.118275,2296
ca1a697c-76e8-3d7d-b78a-b41a132fd854,588e03bd-91bc-3442-be9e-66c18ba36c0c,Scottie437 Kuhn96,M,GENERAL PRACTICE,116 MECHANIC ST,BELLINGHAM,MA,02019-1678,42.076682,-71.47449,206
cafa227c-259d-3bfc-b2eb-c4e4b875b0b9,a13937fa-4125-320b-9086-32e8660581cf,Annett908 Dare640,F,GENERAL PRACTICE,4 GRANITE STATE COURT,BREWSTER,MA,02631,41.747513,-70.066223,65
d06ec48d-8153-3413-aeca-2b9e9f7b6633,3b18fe70-e14e-354f-a948-bce4fbb4b2a7,Lilliana632 Cronin387,F,GENERAL PRACTICE,280 UNION ST,LYNN,MA,01901-1353,42.474862,-70.96218499999999,47
d202a889-866e-3ce5-b675-a35fa24407ff,7b1ba895-0a48-303f-981d-f41766fcaacc,Kaitlyn96 D'Amore443,F,GENERAL PRACTICE,78 MCKAY ST,BEVERLY,MA,01915-3031,42.556659,-70.84496,44
d3df79a4-ecae-3ba0-bec8-3bc8214f9db9,b06770b5-b695-3c1a-9685-ae2223966ff7,Mohammed454 Parisian75,M,GENERAL PRACTICE,66 SOUTH WASHINGTON STREET,NORTH ATTLEBORO,MA,2760,41.9799756,-71.3329695,292
d42f2766-efe5-3ec4-8602-82732c648505,309b9155-1832-3aa2-9bc2-e6047060c36c,Johnson679 Wunsch504,M,GENERAL PRACTICE,326 NICHOLS RD,FITCHBURG,MA,01420-5140,42.601977000000005,-71.81586999999999,28
d433c7e4-914a-33dd-bd94-9f23934ef5b4,1f6b6667-2104-3bba-a332-c119f6ffbb64,Mechelle851 Sanford861,F,GENERAL PRACTICE,191 CHERRY HILL DR,SEEKONK,MA,02771-2223,41.839797999999995,-71.31804699999999,31
d6e216be-acb7-3c45-84b3-fc69e7714ca5,5844ad77-f653-3c2b-b7dd-e97576ab3b03,Devora529 Sipes176,F,GENERAL PRACTICE,40 WRIGHT STREET,PALMER,MA,01069,42.187794,-72.30846899999997,1077
d78462d1-3e5d-3a93-961e-6df1df9e285a,5103c940-0c08-392f-95cd-446e0cea042a,Catalina187 Olivo261,F,GENERAL PRACTICE,516 CAREW STREET,SPRINGFIELD,MA,01104,42.115454,-72.539978,457
d7a228b8-5eae-3617-a2df-21860db472bb,ed33acfb-1834-35d2-9c86-d8772bf33703,Lloyd546 Davis923,M,GENERAL PRACTICE,589 HIGHLAND AVE,NEEDHAM,MA,02494-2205,42.281593,-71.242414,46
dacc925e-e4ae-38ab-9f7c-76c15f293c0c,d7b11827-25f2-350b-bcd8-939fc59851b0,Tisha655 Dickens475,F,GENERAL PRACTICE,300 LONGWOOD AVENUE,BOSTON,MA,02115,42.33196,-71.020173,406
db3016df-8ac7-3e72-9523-c358eada3266,ccdd9f7d-8010-38ae-9607-a951a6f2084e,Hayden835 Dare640,M,GENERAL PRACTICE,8 BURNHAM ST,TURNERS FALLS,MA,01376-1816,42.597445,-72.555278,77
dbddb5a1-2619-35c1-9824-3082d1e999a5,dce6ce7f-7e6e-3035-aaad-46379b6d0bf0,Bridget51 Hermann103,F,GENERAL PRACTICE,1236 MAIN ST,HOLYOKE,MA,01040-5370,42.211656,-72.642448,47
dc009c17-772c-384d-a788-7f044e52be6e,2075b030-1585-3772-8792-fa474af2c744,Waylon572 White193,M,GENERAL PRACTICE,689 BEDFORD ST,WHITMAN,MA,02382-1807,42.078974,-70.93939,121
dc8109d7-faed-30d4-a352-98a4a8b5533f,df5a38ee-e493-3572-8f92-bb695aef9891,Jesús825 Quiroz936,M,GENERAL PRACTICE,489 BEARSES WAY,HYANNIS,MA,2601,41.6624796,-70.3008223,37
dcc57b2e-695e-3c82-80a1-9b093992935f,866f38cd-af49-36c2-a073-ee031c7609cd,Tyron580 Wisozk929,M,GENERAL PRACTICE,30 NEW CROSSING RD,READING,MA,01867-3270,42.535183,-71.105423,41
de5364b2-0a08-36f8-ab63-c6455f9cded8,6ade82be-b7cc-34f6-b992-de16d4c1f9dc,Olympia319 Schulist381,F,GENERAL PRACTICE,300 A FAUNCE CORNER RD,NORTH DARTMOUTH,MA,02747-1280,41.646686,-70.999158,61
de75d491-eca3-343c-90a0-a32824647526,e44f438a-601b-30fb-85eb-bfaf8ddcb5ad,Lon587 Lind531,M,GENERAL PRACTICE,242 GREEN STREET,GARDNER,MA,01440,42.586516,-71.988062,1376
df05f786-68da-3c4c-87b2-f063ff81072b,060d4631-3566-3d04-9205-2827b0f87c2e,Alvin56 Goodwin327,M,GENERAL PRACTICE,111 EVERETT AVE,CHELSEA,MA,02150-2380,42.396824,-71.031348,179
e3765c7d-3711-333a-a327-7ef02784c538,0871f090-09bb-3e6c-8381-ca5ac76a3937,Kim439 Runolfsdottir785,F,GENERAL PRACTICE,11 WATER ST,ARLINGTON,MA,02476-4814,42.418721999999995,-71.163912,28
e3ea4f4e-e239-31dd-96ef-c07176287702,6e62e63b-c39a-3211-99d8-8b8f0f06774e,Wynell591 Wisozk929,F,GENERAL PRACTICE,19 TACOMA STREET,WORCESTER,MA,1605,42.3023113,-71.7661395,282
e49edc61-6ba6-324c-bef7-b65f0e10799f,ff9863d3-3fa3-3861-900e-f00148f5d9c2,Carolyne559 Howell947,F,GENERAL PRACTICE,51 BLOSSOM STREET,BOSTON,MA,02114,42.33196,-71.020173,283
e5cb44e5-6b3f-365a-abbe-a1d4b76b0be6,7421405c-6f9c-3a00-b83d-018d05c56918,Esperanza675 Johnston597,F,GENERAL PRACTICE,298 WASHINGTON ST,GLOUCESTER,MA,01930-4832,42.62885,-70.685875,35
e6283e46-fd81-3611-9459-0edb1c3da357,e002090d-4e92-300e-b41e-7d1f21dee4c6,Jeanmarie510 Beatty507,F,GENERAL PRACTICE,1493 CAMBRIDGE STREET,CAMBRIDGE,MA,02138,42.375967,-71.118275,3199
e846d20b-5bbc-3073-af0e-c3b15bb00f13,6b917120-a4d4-36f1-896b-0929f9bf5d77,Nida800 Witting912,F,GENERAL PRACTICE,141 BOSTON POST RD,SUDBURY,MA,01776-2405,42.383367,-71.42107,97
e97095d8-12e1-3acd-a9e7-1af073328bfe,e3f1676b-9b40-3544-af4e-17a06bbb98bb,Jc393 Borer986,M,GENERAL PRACTICE,637 WASHINGTON STREET,DORCHESTER,MA,2124,42.2894365,-71.0719941,153
ea53dda3-3bf7-30c9-804b-a0fa4eabcafa,a9f20dc1-5147-3789-bcef-bbecb41c5983,Judith460 Johns824,F,GENERAL PRACTICE,70 EAST STREET,METHUEN,MA,01844,42.742751,-71.178588,325
eabb2bff-3216-34da-9f29-824dbca901c3,ebc3f5c4-6700-34af-8323-85621c313726,Óscar156 Mateo562,M,GENERAL PRACTICE,115 WEST SILVER STREET,WESTFIELD,MA,01085,42.138838,-72.755911,1006
eb6aac5a-1942-393c-a588-b7534adb19be,a5207d31-ad44-3807-9b19-03da35e04294,Vanna750 Cronin387,F,GENERAL PRACTICE,229 E MAIN ST,MILFORD,MA,01757-2832,42.158691999999995,-71.521419,47
ec5f50b5-7b7a-30b1-96dd-bab6773f2edc,7638b2b1-dbae-3cf5-bd72-676b736b7c87,Violeta106 Morar593,F,GENERAL PRACTICE,132 GREAT RD,STOW,MA,01775-1189,42.429688,-71.512514,131
ef40c94c-af8f-300f-bf7e-41e18ea5cb05,c7459800-e42b-3144-a934-59585c9eacff,Stan246 Little434,M,GENERAL PRACTICE,1111 ELM ST,WEST SPRINGFIELD,MA,01089-1540,42.125451,-72.649734,85
ef9153ff-6863-3e67-85e7-50a1a36a6908,76a80350-916e-3fc9-8fed-2c8c4b36c42f,Claude750 Jacobs452,F,GENERAL PRACTICE,301 BROADWAY,CHELSEA,MA,02150-2807,42.396824,-71.031348,68
efd9c046-0f89-37a1-9bef-2208e7cac981,34031633-e7ec-3962-8a45-e2a8f77dcc92,Mechelle851 Hudson301,F,GENERAL PRACTICE,200 COMMERCE DR,NORTHBRIDGE,MA,01534-1425,42.128937,-71.655787,51
f05def4e-83ad-3214-82c7-9af2237e1ed3,00065b1c-5e71-3da5-907f-e9fc33eddbbf,Ria154 Lebsack687,F,GENERAL PRACTICE,170 MAIN ST E,MONSON,MA,01057-1353,42.093596000000005,-72.321494,64
f17d6645-9d32-3264-8af1-def04f73e39f,4e383e1d-1060-3747-a4f0-d639980ff360,Chas63 Robel940,M,GENERAL PRACTICE,131 HARVARD ST,BROOKLINE,MA,02446-6429,42.323853,-71.142003,43
f1c381e0-cb17-36cf-83e7-a844239e2744,5c028435-0cca-3c7b-b497-42878304f48e,Karry11 Goodwin327,F,GENERAL PRACTICE,WILLIAM R NOLAN JR DC,DANVERS,MA,01923,42.574174,-70.95051600000001,69
f2ecac57-d84d-32bd-9edc-3f9d444a02f7,ed353f5c-41f9-3eb6-8e10-47d3db959d99,Eduardo902 Funk324,M,GENERAL PRACTICE,100 COMMERCE DR,NORTHBRIDGE,MA,01534-1415,42.128937,-71.655787,43
f3a7d874-d091-3c76-b5f9-0a007451a1a6,7dcb5cb6-5c36-3c80-9e8c-eca5319ee530,Daniela614 Carrasco324,F,GENERAL PRACTICE,78 COLLEGE AVE,SOMERVILLE,MA,02144-1916,42.390445,-71.101033,40
f45d8a66-f973-38cd-b8f3-cb7a7918cf6e,c0aa05be-e636-316f-80d7-8b0b5d2eb194,Crista774 Keebler762,F,GENERAL PRACTICE,10 GOVE STREET,BOSTON,MA,2128,42.3719882,-71.0386237,10
f4eb93d1-9187-3cfb-83a4-6d9cd77f7df6,d692e283-0833-3201-8e55-4f868a9c0736,Vern731 Powlowski563,M,GENERAL PRACTICE,585 LEBANON STREET,MELROSE,MA,02176,42.455723,-71.05901899999998,4466
f4fe6d0d-d442-328b-91c6-433bb107594d,49bf5812-29f3-32c7-88de-329eb3864885,Donnell534 Dicki44,M,GENERAL PRACTICE,627 COLLEGE HWY 2,SOUTHWICK,MA,01077-9829,42.05257,-72.777353,29
f6065151-bf86-330b-a526-ac86b53b440b,ac8356a5-78f8-3a63-8a1e-59e832fd54e7,Tressa150 Kovacek682,F,GENERAL PRACTICE,200 GROTON ROAD,AYER,MA,01432,42.562221,-71.58484399999998,462
f627abd9-a36e-3ad9-82c5-c990cdc75004,6103d742-31b1-3e24-9552-034b3b85ae3d,Albert312 Davis923,M,GENERAL PRACTICE,311 SERVICE RD,EAST SANDWICH,MA,02537-1370,41.734214,-70.430683,88
f647dc3a-cceb-3061-805e-de6fa1360651,82ee9d10-54f5-32aa-803a-1c6f80f4d74c,Mark765 Toy286,M,GENERAL PRACTICE,241 PERKINS ST,JAMAICA PLAIN,MA,02130-4010,42.33196,-71.020173,81
f693d285-09f9-34fb-92ea-5cc797d46e88,3553d3a5-68c0-3da6-8aed-37f3bd7209c9,Rochell365 Runte676,F,GENERAL PRACTICE,53 COUNTY RD,MATTAPOISETT,MA,02739-1652,41.661363,-70.812024,34
f7552666-a613-302c-b339-7e0e30acaf07,aafc7529-1a22-32ec-a06d-a6c6163c766e,Royce974 Cremin516,M,GENERAL PRACTICE,124 BROADWAY,SAUGUS,MA,01906-1094,42.468432,-71.01394599999999,59
f80031ea-551e-3d00-b779-3cab619e22b2,dd43b798-6c99-3cdb-bd19-65f1cc2a370d,Harris789 Von197,M,GENERAL PRACTICE,410 A SWAMP RD,RICHMOND,MA,01254-0428,42.383497,-73.359187,150
f872acfb-d7a9-357a-8639-16226861cac0,8e023628-af4e-328c-9647-9074c707396c,Aurelio227 Ebert178,M,GENERAL PRACTICE,124 WATERTOWN ST,WATERTOWN,MA,02472-2500,42.369451,-71.177925,44
fb297685-7def-3552-b2b0-73c9496ba60b,415bf5aa-ea38-3685-a13c-e68fcc89b344,Hector463 Balistreri607,M,GENERAL PRACTICE,1 WASHINGTON ST,WELLESLEY HILLS,MA,02481-1706,42.30539,-71.28366899999997,44
fbc86dae-0aec-3157-b98a-0e1f512475a9,74086554-9256-3f1f-9bfb-ef7237391d25,Christopher407 Blick895,M,GENERAL PRACTICE,104 WHALON ST,FITCHBURG,MA,01420-7185,42.601977000000005,-71.81586999999999,28
fc547e94-acae-3b44-9ac3-2118f8e7968c,18362426-1324-35e6-a226-adccb56a7a36,Hung902 Sauer652,M,GENERAL PRACTICE,98 S MAIN ST,MIDDLEBOROUGH,MA,02346-2123,41.878004,-70.86926700000001,332
fcd25fa4-4956-3257-9d4e-db250012d829,43e1c8ac-cce2-3e8d-8752-ce9045c435cb,Annamae625 Boyle917,F,GENERAL PRACTICE,365 MAIN ST,WINTHROP,MA,02152-1637,42.375541,-70.970646,34
fd312586-4134-3b66-9fa7-441f74fa5933,518271fa-2372-3b99-9b3f-a9ccc3cfc33b,Jinny850 Conroy74,F,GENERAL PRACTICE,31 HASTINGS ST,MENDON,MA,01756-1090,42.09387,-71.544519,33
fd46a59c-9c25-3890-8e58-8c36998efb26,9be53aec-ec1e-3681-bdc9-6fe0c25ec904,Isadora719 Keeling57,F,GENERAL PRACTICE,747 MAIN ST,CONCORD,MA,01742-3326,42.462911,-71.364496,91
fd4ae7b3-342f-344e-8046-630401083c9b,001d000f-be37-3cf2-9339-6b613dd0117d,Gus973 Rempel203,M,GENERAL PRACTICE,500 SALEM ST,WILMINGTON,MA,01887-1200,42.564646999999994,-71.164516,63
feaa31c7-6002-3b1f-b780-07151a2385fd,7af15bd8-12c4-397b-8018-a1dd2c1085a7,Willian804 Hermann103,M,GENERAL PRACTICE,199 REEDSDALE RD,MILTON,MA,02186-3926,42.241557,-71.082432,63
fedb785d-efbd-3da3-915d-27328dd9ef0f,c70f789a-e244-3048-bbb7-c786d3f5de9b,Kendrick479 Walker122,M,GENERAL PRACTICE,714 MAIN ST,YARMOUTH PORT,MA,02675-2000,41.706920000000004,-70.221117,58
fedd8776-2f1c-3aae-a902-0d70692e180b,ed146054-9dd5-3f0b-83df-d29d983039c3,Leonor133 Nájera755,F,GENERAL PRACTICE,233 Stevens St,Hyannis,MA,02601,41.651745,-70.294235,664
ff678a28-0ee8-379c-80ab-2dc790cf67dd,a44b37da-aa9b-37f0-993e-26e58974e086,Don899 Harris789,M,GENERAL PRACTICE,727 HIGH ST,WESTWOOD,MA,02090-2598,42.219645,-71.216768,94
ff7c65fb-43c0-3b74-aa7b-ea28808d70ae,291a9036-ff68-348d-a693-537df0807a12,Óscar156 Mateo562,M,GENERAL PRACTICE,427 PLYMOUTH AVENUE,FALL RIVER,MA,2721,41.6956586,-71.1530617,1
